#time 		photoelectrons 	error 		visit 	orbit 	scan 	wave_center 	wave_start 	wave_end
0.345126933741 5067764.15737 481044.092637 1.575 0.0 2456306.95783 1.0 9.0 0.0
0.34631307681 5095498.21996 483691.933686 1.575 0.0 2456306.95928 1.0 9.0 0.0
0.347498911442 5105795.43553 484575.316343 1.575 0.0 2456306.96073 1.0 9.0 0.0
0.348684744547 5113084.29252 485248.348051 1.575 0.0 2456306.96217 1.0 9.0 0.0
0.34987057956 5114891.12694 485321.683504 1.575 0.0 2456306.96362 1.0 9.0 0.0
0.35105671156 5122119.83331 486073.656466 1.575 0.0 2456306.96507 1.0 9.0 0.0
0.352242537411 5124368.25515 486299.456475 1.575 0.0 2456306.96651 1.0 9.0 0.0
0.353428365554 5125188.57811 486336.780602 1.575 0.0 2456306.96796 1.0 9.0 0.0
0.354614185679 5124010.94584 486120.318803 1.575 0.0 2456306.96941 1.0 9.0 0.0
0.355800306609 5126028.9589 486416.625368 1.575 0.0 2456306.97085 1.0 9.0 0.0
0.356986124826 5127185.4117 486483.5201 1.575 0.0 2456306.9723 1.0 9.0 0.0
0.358171936172 5128824.4742 486723.261748 1.575 0.0 2456306.97375 1.0 9.0 0.0
0.359357744464 5126644.24162 486483.24246 1.575 0.0 2456306.97519 1.0 9.0 0.0
0.360543856995 5125067.37229 486127.891995 1.575 0.0 2456306.97664 1.0 9.0 0.0
0.36172965918 5127719.46066 486660.989026 1.575 0.0 2456306.97809 1.0 9.0 0.0
0.362915459074 5124206.75378 486165.279775 1.575 0.0 2456306.97953 1.0 9.0 0.0
0.364101260495 5124082.17885 486141.316117 1.575 0.0 2456306.98098 1.0 9.0 0.0
0.365287363483 5122925.36808 486032.816871 1.575 0.0 2456306.98243 1.0 9.0 0.0
0.366473152689 5121835.34434 485866.921055 1.575 0.0 2456306.98387 1.0 9.0 0.0
0.367658949147 5122781.89417 486186.269077 1.575 0.0 2456306.98532 1.0 9.0 0.0
0.368844745224 5120924.32742 485891.451708 1.575 0.0 2456306.98677 1.0 9.0 0.0
0.370030835233 5118859.28888 485616.531959 1.575 0.0 2456306.98821 1.0 9.0 0.0
0.371216630547 5121848.99958 486062.633993 1.575 0.0 2456306.98966 1.0 9.0 0.0
0.37240242586 5119790.28615 485769.30609 1.575 0.0 2456306.99111 1.0 9.0 0.0
0.397837392006 5118185.80396 485501.415545 1.575 0.0 2456307.02213 1.0 9.0 0.0
0.399023527822 5123659.55674 486104.389288 1.575 0.0 2456307.02358 1.0 9.0 0.0
0.400209367798 5125020.2543 486346.578647 1.575 0.0 2456307.02503 1.0 9.0 0.0
0.401395206629 5128829.79693 486655.610267 1.575 0.0 2456307.02647 1.0 9.0 0.0
0.402581036298 5128407.70068 486625.348396 1.575 0.0 2456307.02792 1.0 9.0 0.0
0.403767175932 5126060.82426 486321.260918 1.575 0.0 2456307.02937 1.0 9.0 0.0
0.40613883298 5129446.24212 486733.166459 1.575 0.0 2456307.03226 1.0 9.0 0.0
0.407324661885 5129405.01976 486638.528108 1.575 0.0 2456307.03371 1.0 9.0 0.0
0.409696605613 5128114.60453 486580.782947 1.575 0.0 2456307.0366 1.0 9.0 0.0
0.410882425357 5128115.90402 486468.789878 1.575 0.0 2456307.03805 1.0 9.0 0.0
0.412068242811 5125174.47958 486141.819451 1.575 0.0 2456307.03949 1.0 9.0 0.0
0.413254355342 5126265.14723 486420.279771 1.575 0.0 2456307.04094 1.0 9.0 0.0
0.414440162107 5124797.49808 486252.851252 1.575 0.0 2456307.04239 1.0 9.0 0.0
0.415625969636 5127467.79168 486569.100893 1.575 0.0 2456307.04383 1.0 9.0 0.0
0.416811770675 5124460.32155 486124.714537 1.575 0.0 2456307.04528 1.0 9.0 0.0
0.417997872518 5126423.75076 486346.441129 1.575 0.0 2456307.04673 1.0 9.0 0.0
0.419183673176 5125814.89708 486360.526583 1.575 0.0 2456307.04817 1.0 9.0 0.0
0.420369467344 5125017.5082 486290.96976 1.575 0.0 2456307.04962 1.0 9.0 0.0
0.452303218394 5113685.7314 485008.057614 1.575 0.0 2456307.08858 1.0 9.0 0.0
0.453489058752 5118456.62976 485689.307876 1.575 0.0 2456307.09002 1.0 9.0 0.0
0.454674899109 5118352.95535 485771.796715 1.575 0.0 2456307.09147 1.0 9.0 0.0
0.455860729923 5119068.17568 485695.504189 1.575 0.0 2456307.09291 1.0 9.0 0.0
0.457046870702 5117849.02076 485597.5137 1.575 0.0 2456307.09436 1.0 9.0 0.0
0.458232706479 5116110.4514 485366.89329 1.575 0.0 2456307.09581 1.0 9.0 0.0
0.459418532331 5113821.55481 485341.56351 1.575 0.0 2456307.09726 1.0 9.0 0.0
0.460604363527 5112536.61383 485094.461182 1.575 0.0 2456307.0987 1.0 9.0 0.0
0.461790495908 5111144.69912 484934.103265 1.575 0.0 2456307.10015 1.0 9.0 0.0
0.462976313362 5111059.71718 484882.920597 1.575 0.0 2456307.1016 1.0 9.0 0.0
0.464162136542 5111834.31483 484995.630074 1.575 0.0 2456307.10304 1.0 9.0 0.0
0.465347956286 5112901.8005 485158.502599 1.575 0.0 2456307.10449 1.0 9.0 0.0
0.466534072253 5112720.73006 485203.205566 1.575 0.0 2456307.10594 1.0 9.0 0.0
0.46771988169 5113459.4022 485223.72272 1.575 0.0 2456307.10738 1.0 9.0 0.0
0.468905692273 5112261.94325 485155.705632 1.575 0.0 2456307.10883 1.0 9.0 0.0
0.470091496366 5113380.00356 485121.986675 1.575 0.0 2456307.11027 1.0 9.0 0.0
0.471277600499 5115488.72388 485354.088099 1.575 0.0 2456307.11172 1.0 9.0 0.0
0.472463403065 5115057.17404 485461.49913 1.575 0.0 2456307.11317 1.0 9.0 0.0
0.473649199524 5115325.8497 485321.798499 1.575 0.0 2456307.11461 1.0 9.0 0.0
0.474834994074 5113996.53373 485170.41275 1.575 0.0 2456307.11606 1.0 9.0 0.0
0.476021094771 5116096.87978 485477.156245 1.575 0.0 2456307.11751 1.0 9.0 0.0
0.477206886649 5114910.20982 485232.087081 1.575 0.0 2456307.11895 1.0 9.0 0.0
0.478392829692 5115880.87991 485505.831894 1.575 0.0 2456307.1204 1.0 9.0 0.0
0.479578473077 5115205.5728 485317.384898 1.575 0.0 2456307.12185 1.0 9.0 0.0
0.480764567667 5115454.28269 485456.589835 1.575 0.0 2456307.12329 1.0 9.0 0.0
-0.49322169025 5101073.79021 483745.984458 1.575 0.0 2456307.15503 1.0 9.0 0.0
-0.492036001439 5109960.12066 484788.041936 1.575 0.0 2456307.15647 1.0 9.0 0.0
-0.490849862568 5111925.62484 485090.8045 1.575 0.0 2456307.15792 1.0 9.0 0.0
-0.489664027937 5111604.70703 484995.265747 1.575 0.0 2456307.15937 1.0 9.0 0.0
-0.488478038704 5113059.59992 485172.579254 1.575 0.0 2456307.16081 1.0 9.0 0.0
-0.487292358674 5113330.21096 485107.669883 1.575 0.0 2456307.16226 1.0 9.0 0.0
-0.486106225529 5115124.55704 485302.72052 1.575 0.0 2456307.16371 1.0 9.0 0.0
-0.484920394333 5117397.49677 485619.699768 1.575 0.0 2456307.16515 1.0 9.0 0.0
-0.483734418079 5117230.82793 485440.919108 1.575 0.0 2456307.1666 1.0 9.0 0.0
-0.482548747973 5118306.53476 485648.037356 1.575 0.0 2456307.16805 1.0 9.0 0.0
-0.4813626217 5119567.40751 485860.442677 1.575 0.0 2456307.16949 1.0 9.0 0.0
-0.480176801956 5117259.6179 485472.781735 1.575 0.0 2456307.17094 1.0 9.0 0.0
-0.478990841735 5118424.61842 485604.257474 1.575 0.0 2456307.17239 1.0 9.0 0.0
-0.476619065969 5118525.83489 485596.811145 1.575 0.0 2456307.17528 1.0 9.0 0.0
-0.474247309671 5118029.22395 485584.52512 1.575 0.0 2456307.17817 1.0 9.0 0.0
-0.470689764168 5116669.89646 485469.653227 1.575 0.0 2456307.18251 1.0 9.0 0.0
-0.468318179267 5114603.02123 485414.798948 1.575 0.0 2456307.18541 1.0 9.0 0.0
-0.46713208086 5114051.38092 485306.883243 1.575 0.0 2456307.18685 1.0 9.0 0.0
-0.465946285165 5112120.02857 485012.672436 1.575 0.0 2456307.1883 1.0 9.0 0.0
-0.464760346321 5112952.60865 485119.809188 1.575 0.0 2456307.18975 1.0 9.0 0.0
-0.438756315066 5102665.85306 483902.852011 1.575 0.0 2456307.22147 1.0 9.0 0.0
-0.437570175432 5108827.86918 484630.42227 1.575 0.0 2456307.22292 1.0 9.0 0.0
-0.436384340037 5110196.1285 484957.574173 1.575 0.0 2456307.22436 1.0 9.0 0.0
-0.43519834966 5111749.06389 485124.221963 1.575 0.0 2456307.22581 1.0 9.0 0.0
-0.43401266772 5113322.7996 485187.073328 1.575 0.0 2456307.22726 1.0 9.0 0.0
-0.432826533049 5112662.39292 485011.537572 1.575 0.0 2456307.2287 1.0 9.0 0.0
-0.431640699562 5117196.43716 485645.866992 1.575 0.0 2456307.23015 1.0 9.0 0.0
-0.430454720637 5114941.34537 485222.660117 1.575 0.0 2456307.2316 1.0 9.0 0.0
-0.429269047859 5113649.2783 485215.562046 1.575 0.0 2456307.23304 1.0 9.0 0.0
-0.428082918531 5116537.5429 485448.457871 1.575 0.0 2456307.23449 1.0 9.0 0.0
-0.426897095733 5117230.92674 485585.810538 1.575 0.0 2456307.23594 1.0 9.0 0.0
-0.425711132459 5117680.39512 485599.293206 1.575 0.0 2456307.23738 1.0 9.0 0.0
-0.424525467315 5118138.62912 485643.963731 1.575 0.0 2456307.23883 1.0 9.0 0.0
-0.423339350585 5115591.55161 485294.481451 1.575 0.0 2456307.24028 1.0 9.0 0.0
-0.422153548019 5115774.31164 485306.373874 1.575 0.0 2456307.24172 1.0 9.0 0.0
-0.420967588562 5117121.94281 485555.770077 1.575 0.0 2456307.24317 1.0 9.0 0.0
-0.419781935252 5118417.11369 485666.439751 1.575 0.0 2456307.24461 1.0 9.0 0.0
-0.418595837226 5115159.15034 485216.379436 1.575 0.0 2456307.24606 1.0 9.0 0.0
-0.41741003695 5117253.34727 485611.013023 1.575 0.0 2456307.24751 1.0 9.0 0.0
-0.416224086654 5116310.26175 485415.274084 1.575 0.0 2456307.24895 1.0 9.0 0.0
0.318950816244 5094882.46229 483565.540928 1.575 0.0 2456256.9112 0.0 4.0 0.0
0.320136860827 5116336.88219 485558.729905 1.575 0.0 2456256.91264 0.0 4.0 0.0
0.321322755008 5124211.80745 486280.381668 1.575 0.0 2456256.91409 0.0 4.0 0.0
0.322508795011 5130304.67925 486854.605536 1.575 0.0 2456256.91554 0.0 4.0 0.0
0.323694680794 5133538.35854 487203.437903 1.575 0.0 2456256.91698 0.0 4.0 0.0
0.324880720415 5135589.15897 487363.394035 1.575 0.0 2456256.91843 0.0 4.0 0.0
0.326066601236 5135255.75083 487146.43153 1.575 0.0 2456256.91988 0.0 4.0 0.0
0.327252632077 5134911.90635 487076.963527 1.575 0.0 2456256.92132 0.0 4.0 0.0
0.328438512897 5136473.06584 487299.327626 1.575 0.0 2456256.92277 0.0 4.0 0.0
0.329624539158 5134767.25654 487058.634112 1.575 0.0 2456256.92422 0.0 4.0 0.0
0.330810411581 5136205.59305 487211.916309 1.575 0.0 2456256.92566 0.0 4.0 0.0
0.331996438986 5139115.88666 487550.52028 1.575 0.0 2456256.92711 0.0 4.0 0.0
0.333182308355 5138053.67161 487394.415384 1.575 0.0 2456256.92856 0.0 4.0 0.0
0.334368328507 5137290.95805 487322.202234 1.575 0.0 2456256.93 0.0 4.0 0.0
0.335554200167 5138370.45126 487471.524426 1.575 0.0 2456256.93145 0.0 4.0 0.0
0.336740222991 5135340.27199 487045.707476 1.575 0.0 2456256.9329 0.0 4.0 0.0
0.337926085489 5136969.0396 487363.031414 1.575 0.0 2456256.93434 0.0 4.0 0.0
0.339112108314 5133760.23798 486978.575042 1.575 0.0 2456256.93579 0.0 4.0 0.0
0.34029797921 5135135.16113 487161.454383 1.575 0.0 2456256.93724 0.0 4.0 0.0
0.364766831063 5117453.9138 485321.708879 1.575 0.0 2456256.96709 0.0 4.0 0.0
0.365952731734 5125628.02006 486286.685178 1.575 0.0 2456256.96853 0.0 4.0 0.0
0.367138787769 5124075.35638 485997.415721 1.575 0.0 2456256.96998 0.0 4.0 0.0
0.368324692257 5127883.4512 486361.527981 1.575 0.0 2456256.97143 0.0 4.0 0.0
0.369510739131 5128864.30339 486575.018042 1.575 0.0 2456256.97287 0.0 4.0 0.0
0.370696640947 5125964.60213 486050.070568 1.575 0.0 2456256.97432 0.0 4.0 0.0
0.371882693165 5130432.84347 486713.315415 1.575 0.0 2456256.97577 0.0 4.0 0.0
0.37306858391 5128531.68264 486459.123401 1.575 0.0 2456256.97721 0.0 4.0 0.0
0.374254632311 5129542.34256 486508.656023 1.575 0.0 2456256.97866 0.0 4.0 0.0
0.375440527638 5129788.56085 486581.29946 1.575 0.0 2456256.98011 0.0 4.0 0.0
0.378998494571 5126582.86023 486204.345206 1.575 0.0 2456256.98445 0.0 4.0 0.0
0.380184372338 5127051.29317 486324.313753 1.575 0.0 2456256.98589 0.0 4.0 0.0
0.381370407378 5128594.15339 486568.360306 1.575 0.0 2456256.98734 0.0 4.0 0.0
0.382556288962 5127671.88419 486382.993633 1.575 0.0 2456256.98879 0.0 4.0 0.0
0.383742311787 5126205.23078 486311.310628 1.575 0.0 2456256.99023 0.0 4.0 0.0
0.384928189172 5123136.38062 485839.487998 1.575 0.0 2456256.99168 0.0 4.0 0.0
0.386114216578 5123439.37037 486096.023546 1.575 0.0 2456256.99313 0.0 4.0 0.0
0.387300082511 5124310.96581 486099.790432 1.575 0.0 2456256.99457 0.0 4.0 0.0
0.388486106863 5123599.88906 486055.606549 1.575 0.0 2456256.99602 0.0 4.0 0.0
0.389671978904 5121829.14291 485779.527685 1.575 0.0 2456256.99747 0.0 4.0 0.0
